label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
No,0.0,-0.039040024255067377,-0.12892832851336775,-0.2249315595055516,-0.2868130292047553,-0.27995596981239657,-0.39217688601186784,-0.2715903850077136,-0.21032572509088424,-0.29024740394982007,-0.39137114916552185,-0.2497967745637551,-0.2075728956158488,-0.2889807252913757,-0.3978835392236091,-0.2649971698650397,-0.21236772120147557,-0.27757420666659877,-0.3756689595599294,-0.2908441017360298,-0.24271974021334555,0.0,0.2627264626480636,0.4988265278737811,0.6676620847768404,0.8085601935075711,0.2911040492864578,0.296476969061842,0.27015187448203754,0.2680988796235437,0.12062025144771805,0.13902077958873732,0.13897357924773843,0.14476294304370677,-0.0386372186818824,-0.026280031138398063,-0.011691669020398717,-0.009366910813730108,-0.1914398064924289,-0.1833376259875147,-0.1528181431825801,-0.14657368262339873,0.0,-0.06831160253324227,-0.10751827353153011,-0.14491660896216754,-0.16761230528409826,-0.05157001161023866,-0.12274574146515198,-0.1482864839070324,-0.15590066568000793,-0.04676588422638575,-0.1281504004844835,-0.1388152578256952,-0.13071963728828004,-0.05351699817957332,-0.13362694417760662,-0.1021778000624584,-0.061875645916829196,-0.06571467245347684,-0.10886735638051001,-0.08067810758744975,-0.04894740338224505
No,0.0,-0.04185109224405892,-0.1287171469497881,-0.22235602527569387,-0.2885093420223785,-0.28580319580724306,-0.3912277403498972,-0.27065090065982855,-0.20937226237419898,-0.2962323758956928,-0.3924229296466136,-0.2505983925999643,-0.20791869476733044,-0.29445330723762964,-0.3995667612610644,-0.26596886825781063,-0.21424896336605756,-0.2812015590046658,-0.3782173053234306,-0.2902269763072841,-0.241588397094723,0.0,0.26059620479047163,0.4971608881855538,0.6654831069220706,0.7983129438526804,0.2801696890703352,0.2932856749231114,0.26983114364351907,0.2619638780422774,0.11077369608940194,0.133147121450415,0.1352003062364453,0.1352986517967674,-0.04832565577480105,-0.03242527704642748,-0.018671372337397452,-0.022690330656292602,-0.20168705614731963,-0.18957020051149173,-0.15801755070065998,-0.15522140186476707,0.0,-0.06645407346882602,-0.10528644368247132,-0.14287717749551737,-0.16626020915100023,-0.04669164846956156,-0.11777198456235376,-0.14568045259228835,-0.1551790156947596,-0.04293308309111113,-0.12432970887136954,-0.13666415247930788,-0.12942411634300283,-0.050749445700293425,-0.13116053804295072,-0.1006113242275358,-0.06062711482076399,-0.06384362614284401,-0.10786374046450158,-0.07936367427402082,-0.046880735348415095
No,0.0,-0.036477552770147297,-0.12872088296718395,-0.22462242696882098,-0.2893113848074559,-0.282712798235196,-0.39262775993478116,-0.2721220566940506,-0.20952114578026798,-0.2933609418276258,-0.3919626530900092,-0.24894865935301455,-0.2059315621204999,-0.29202404174529484,-0.3977400749330162,-0.26333891205576804,-0.2124533182548868,-0.2797468153215789,-0.37643836293891436,-0.28860098711342874,-0.24126170465673194,0.0,0.2629481365527936,0.5009741948132264,0.6674236167934937,0.8052989284361688,0.29018837460856217,0.30145135094150716,0.2730217549989617,0.26593739568281066,0.11913846207414933,0.14138604633089874,0.13677647237523127,0.13922993697380928,-0.04105924572947662,-0.026288720206758404,-0.016166940808770933,-0.015372237794368443,-0.1947010715638312,-0.18363786698519127,-0.15627304755438245,-0.15234195322906094,0.0,-0.06628353124446328,-0.10523726500189054,-0.14286572890028967,-0.16658357838984034,-0.05129368336494552,-0.12355558422945825,-0.15021443727844075,-0.15797289222211988,-0.047897945959270966,-0.1304009050034751,-0.14089675969226387,-0.13143359786869027,-0.055854165950929374,-0.13526437264751576,-0.10267838721325473,-0.06138133298559996,-0.0691652640319851,-0.11114817815372237,-0.08105960773477823,-0.04771031300413515
No,0.0,-0.03859352614761309,-0.13248125646634343,-0.2290734678708794,-0.2903429404781614,-0.28488822509621564,-0.3961967108231362,-0.27609339931794946,-0.21328230821038838,-0.29464399433340815,-0.39546465945778414,-0.2542892846926711,-0.2113983599049619,-0.2931798916027041,-0.40063804931502844,-0.26708984815038866,-0.2153395641307183,-0.2817540671673513,-0.3792144551911271,-0.29231700874333766,-0.24427286080266383,0.0,0.26386676765984113,0.5031287066166138,0.6709901769874083,0.8113006522227268,0.29233736451046993,0.3042481351627979,0.2819518899321447,0.2765533262174277,0.12471405031302821,0.14613253973990875,0.15057356312704664,0.15320033938042465,-0.03411087742242294,-0.01695780350306997,-0.0008588495185104822,-0.002249469820495535,-0.18869934777727312,-0.17733304663002084,-0.14440875918112844,-0.1401602332884351,0.0,-0.06443669200999187,-0.10175174363770013,-0.13778538239366908,-0.1595538429159905,-0.049967826124310236,-0.12075858670462984,-0.14596324881811684,-0.15320383615069144,-0.04720760694626603,-0.12781337251879027,-0.13780391055322605,-0.12913727726665636,-0.055640747609847656,-0.13373133915537283,-0.10116469560269024,-0.06073704708893538,-0.06941422062953874,-0.11121114897578895,-0.08193839782957965,-0.049727416951963754
No,0.0,-0.041855851240323004,-0.13078758025918152,-0.22611527446113797,-0.29521013854210226,-0.28948135362330524,-0.3972675790824788,-0.27622523694991774,-0.21452920970339132,-0.3002647390136366,-0.3981683170113584,-0.25579569078467923,-0.2118576869730029,-0.2988585537724816,-0.40631825695685697,-0.2719891070946579,-0.21830994031735698,-0.2859904688351744,-0.38472958218584125,-0.29741862110432915,-0.2473495375742897,0.0,0.2654117335728509,0.5055404042343214,0.6730584293399876,0.8058535357847846,0.2929329513124597,0.3061918696590319,0.27852528328577175,0.2718502332488438,0.12248526749706987,0.14780004025494972,0.1443627693036715,0.14509075861095846,-0.038445896602595585,-0.018142425730668408,-0.009547911190271114,-0.013138446399630282,-0.19414646421521536,-0.17978142619300816,-0.15019359243334293,-0.14589359716435016,0.0,-0.06650517764193703,-0.10528978618547385,-0.14299307224884986,-0.16620520520021326,-0.047248716712956954,-0.11839880705736601,-0.14569928160349654,-0.1546616590167639,-0.04394007598991133,-0.12589791513834023,-0.13818546473830268,-0.1306589289135942,-0.052211092789062115,-0.13243442562000451,-0.10160557798830024,-0.06143988385243781,-0.06585409505949986,-0.11017462277247303,-0.08192633900424043,-0.04950747816583081
No,0.0,-0.039652821822919744,-0.13090143046577607,-0.22666155100994637,-0.2943226252564138,-0.2859731593797516,-0.39736002783750385,-0.2782581029468,-0.21261731991977112,-0.2965869887723874,-0.39726413318390175,-0.254938104432402,-0.20746808306810607,-0.2951118433563384,-0.4014681956040526,-0.2677104561674879,-0.2133097507296904,-0.2829621692722351,-0.3825884255981979,-0.29549363669794027,-0.24502410197988347,0.0,0.2636959514635332,0.49970576472559164,0.6649047086729669,0.801370451917901,0.2891007022976302,0.3026724099317914,0.2769903679750113,0.26832809679876674,0.11769532119847276,0.1410957207489028,0.1406800072239789,0.14192944314950176,-0.04296807342444495,-0.0255403996875135,-0.011914018073655575,-0.011639277340695883,-0.19862954808209896,-0.18286829899047605,-0.1535179677347008,-0.15046859426184628,0.0,-0.06665503033968867,-0.10679503637454836,-0.1458361392523284,-0.1713753753245306,-0.052148489307345114,-0.1250190533626943,-0.15289769019851504,-0.16138172101296128,-0.0489048359123221,-0.1327400713316245,-0.14528641868737247,-0.1370445633171045,-0.05688914177036008,-0.13753554521874203,-0.1066864854119436,-0.06613461534664884,-0.0701417916651326,-0.11383660661124524,-0.08461950133864923,-0.05143720155340799
No,0.0,-0.03565373124602579,-0.12456497807561799,-0.21804254033198195,-0.2813784301865286,-0.2795542529045319,-0.3890596972276136,-0.26917178594438257,-0.2067306206341728,-0.2904368058485308,-0.38819237638491694,-0.24686731964299544,-0.20443287707959132,-0.2892927960183053,-0.3940661767192105,-0.26043732961282834,-0.20918445163219826,-0.27776442496284004,-0.37401632787051486,-0.28661897770112177,-0.23801554516017953,0.0,0.2642972104452429,0.49841877800138173,0.6645953930273302,0.8058655160816318,0.28541277283376343,0.30197426937642974,0.27730803336040766,0.2688582219297617,0.11720001226220936,0.14292855214089367,0.14307567339624336,0.14383148516728872,-0.04093061707926865,-0.020272740707658922,-0.006971369098720983,-0.008838514627183531,-0.19413448391836816,-0.17804806906035897,-0.14717890415059684,-0.14434274731517127,0.0,-0.06726519312165984,-0.1077538465842675,-0.1466423196118111,-0.1717661153604046,-0.054262428725900244,-0.12632178028170593,-0.15292114539350404,-0.1609554024199568,-0.05048847254726056,-0.13176153344886193,-0.1423120296152956,-0.1338005282848743,-0.05794484454404928,-0.13668778292111178,-0.10462609131649782,-0.06440678656419396,-0.07080621388997185,-0.11356179752835817,-0.08425700355068151,-0.05163446740944536
No,0.0,-0.03655993287837535,-0.12295881103056062,-0.21107302793461385,-0.267643786033613,-0.27236688148348454,-0.3837516304635902,-0.2659965351533989,-0.20513398823268855,-0.28320712149072885,-0.38404763747914417,-0.2450537571895129,-0.2019321060035542,-0.2828624266404812,-0.3891343271701085,-0.2585435415994054,-0.2064931172736615,-0.27268892209702383,-0.370431690248246,-0.286250799547491,-0.23738385870615145,0.0,0.26210294773548687,0.4988947298297659,0.6723855055189664,0.8178133141953011,0.2924464829641705,0.30651977042121425,0.2776155301926843,0.27189977865809445,0.1264295402235047,0.15012099052082903,0.147914017283931,0.1519623043514095,-0.030602588302866617,-0.013230731335709442,-0.0017731007973978417,-0.0010330206777484268,-0.18218668580469882,-0.17342781944022634,-0.1429773649755863,-0.13612333191754783,0.0,-0.06512091680853602,-0.10446391406167851,-0.14262818306108907,-0.1669184530476486,-0.05280787762440394,-0.12223256436543617,-0.14684966239401068,-0.15408750328003915,-0.049541568498332425,-0.1290566681729062,-0.13955833059962178,-0.13185812738110558,-0.0570300609909249,-0.1333153204798741,-0.10188736229809313,-0.06297894934064573,-0.06991847163413563,-0.11055037057671471,-0.08195838489469295,-0.050854106160218696
No,0.0,-0.04055288747340662,-0.1272411356593452,-0.21410589098161026,-0.2702947004167371,-0.2772484600839987,-0.3821222882459734,-0.2642580320535717,-0.20338643857138355,-0.2882066943314671,-0.38523403447892884,-0.24588600087719076,-0.20261552500835767,-0.28671048559909973,-0.3914437917064144,-0.26087605588091634,-0.20903590994183283,-0.27482061685390824,-0.37138568232531494,-0.28713832895349106,-0.23890141461147205,0.0,0.25549482563736325,0.4914078004097079,0.6654506733716176,0.8120772646316181,0.2862578442350625,0.30378879404668774,0.27438823652030847,0.26564690704494054,0.12044368424837264,0.14755729350172198,0.14344778474532102,0.14171074321250818,-0.03666593929981732,-0.01594397041988997,-0.005493536016560844,-0.009424797425432105,-0.1879227353683819,-0.17465754041904658,-0.14375959330269775,-0.13947808331397865,0.0,-0.06298564687250932,-0.10141099019598084,-0.1393107858516803,-0.16390795647957523,-0.048801725286674744,-0.11895691048523377,-0.14631108063102805,-0.15579296319896574,-0.04700189242774577,-0.12685954361745047,-0.1382158511776551,-0.13107320090684407,-0.05606128434450202,-0.13358417029708836,-0.10278097146571476,-0.06386829131734187,-0.07024878734714322,-0.11182059178643444,-0.08319080798468079,-0.05175025291572834
No,0.0,-0.03620507914362076,-0.12394231109482058,-0.21146716410644312,-0.2687151561918791,-0.27851130565234616,-0.3824811731941864,-0.26411129277788264,-0.20105425825210704,-0.2905193525648532,-0.3842695554759048,-0.24376131428140563,-0.20103226230576113,-0.2892005899511643,-0.39216193713949987,-0.26021254235578883,-0.2100135675843626,-0.2769109452170762,-0.37010789415563045,-0.2818435051174284,-0.23452662067173446,0.0,0.25662804192986594,0.49181976036907704,0.665726609213959,0.8142145323675787,0.2911508039906736,0.31257640911764284,0.2742059719677819,0.25980024263268614,0.12453933948596406,0.15351061051209267,0.14046359687966997,0.13913458191810804,-0.03404640069735849,-0.012972078289786589,-0.008812949299436875,-0.009954563768966883,-0.18578546763242126,-0.1716991766028746,-0.14464062087721635,-0.13848803157996542,0.0,-0.06420482922152596,-0.10403054443385722,-0.14312928662921856,-0.16918648311102286,-0.04927451365332639,-0.12145321353693739,-0.15032665231017997,-0.1598460194457942,-0.04743913367692606,-0.12820312636867967,-0.14019540641286668,-0.13260599716278212,-0.05670063872967143,-0.13453704241854075,-0.10330222385449642,-0.06383903787650211,-0.0711428532194141,-0.11223892365291972,-0.08203034957711218,-0.04917449112612202
No,0.0,-0.039576401731728945,-0.12773527572802518,-0.2181090598672178,-0.27557628933480327,-0.281495777030872,-0.39074646785597056,-0.2725251209483538,-0.21006043532459556,-0.2922571233513875,-0.3922350678094106,-0.25210065301671936,-0.2076621737722402,-0.29134061747040674,-0.39677584081455747,-0.264583493255635,-0.21168209063305057,-0.2801153669673284,-0.37893650217313807,-0.2928561550110584,-0.24337965625064265,0.0,0.2610186269648074,0.4982459643459998,0.6713422531910288,0.8186703851839503,0.29176678391424177,0.30840648944685484,0.2784829742989359,0.27085134862967586,0.12800948655169214,0.15421241229390037,0.14838196305626078,0.1488172342789902,-0.028618360791305752,-0.007451413838730191,0.00032557433494691994,-0.0020399100133887344,-0.18132961481604973,-0.16611694209407718,-0.13786208175118178,-0.13490252627788318,0.0,-0.06278768275057599,-0.10122594395129854,-0.13915317196525898,-0.16377235281458102,-0.0494168047626191,-0.11878294025962464,-0.14489875838444521,-0.15333367671850298,-0.04763147143116952,-0.12660148860937562,-0.13788956993577237,-0.13084423708467838,-0.056476611072576226,-0.13278682800021255,-0.10167492728500077,-0.06293499964287634,-0.07048869703864272,-0.11101989966534004,-0.08166267821780891,-0.049895237346676224
No,0.0,-0.03629083991680489,-0.12432819372809935,-0.21339682768931462,-0.26959188807284673,-0.27575689659205627,-0.3822211335582638,-0.26348312208823144,-0.20358319434235175,-0.2863482802670719,-0.38435596989922094,-0.2436703427133835,-0.2023785519031694,-0.28525299135283555,-0.3911471620051491,-0.25832571924446984,-0.2082247692184984,-0.27389262567364603,-0.3695046839603275,-0.28406112561416236,-0.2377216612704418,0.0,0.2593091807138086,0.49508364777430036,0.6667367401883317,0.8134941811367237,0.2884652981212895,0.3059483964724156,0.2757271782371955,0.26800986323700776,0.12336170522855466,0.149840853355827,0.1454380274127241,0.146062833119976,-0.03406803849807756,-0.014362577144418083,-0.006361888705731825,-0.010572719671330654,-0.18650581886327638,-0.17473459457947854,-0.14773842849777913,-0.14646285658150546,0.0,-0.06493138700008214,-0.10365722177348217,-0.1412816924368156,-0.16519576135966177,-0.05136237448214112,-0.12330190768225648,-0.15032573312847727,-0.15898135273002773,-0.04915197397861386,-0.13065549381868463,-0.14182907071267314,-0.1339666869254543,-0.05806112731646267,-0.13713881598127775,-0.10554519065294707,-0.06566079019946189,-0.0722742006243163,-0.1148813652781255,-0.0860573951107191,-0.054142019269198774
No,0.0,-0.039363529181062826,-0.12863495099934982,-0.2200054296393775,-0.2810389416549701,-0.28125355340310865,-0.38991611185082353,-0.2714317540160769,-0.20775918618871836,-0.29305997524647154,-0.3925103149427404,-0.25157909488536107,-0.20657459494634753,-0.2919440193897488,-0.3970300938724529,-0.26368604887691094,-0.21116938074511848,-0.27980148602549165,-0.37839016144550414,-0.2904774426934746,-0.24045233999509774,0.0,0.2618822251478476,0.49905974883801646,0.6694474722133142,0.813051876523301,0.2890574219848918,0.31160307374238194,0.28104417762648554,0.2683822737382941,0.12442655466482007,0.1539848755493157,0.14835929728594047,0.1446206243719397,-0.03274286399377891,-0.0088132755723666,-0.00043855992741303297,-0.005934689834768195,-0.18694812347669895,-0.16755474736547835,-0.1397950457805277,-0.13970821066256395,0.0,-0.0633401983012219,-0.10216685509272011,-0.14050817911788394,-0.16591058955099247,-0.04880275206810439,-0.12070125588293545,-0.149319104811468,-0.1588481313815947,-0.04718062207047603,-0.1276457154412535,-0.1395428520682211,-0.13214589101978025,-0.05658549934009226,-0.13426962945423676,-0.10305786919726032,-0.06361008739924473,-0.07118504387996281,-0.1130183745164554,-0.0832351434217743,-0.050543550944250414
No,0.0,-0.034375326756791884,-0.12280636551310663,-0.21313106085086625,-0.274213149155119,-0.277918628310727,-0.38651859755047113,-0.2686237225375742,-0.20557950944547593,-0.2893824505079997,-0.3880998600594343,-0.24673444956054097,-0.2021230629006253,-0.28796113628599634,-0.3924553458522342,-0.2588787927706022,-0.20722526824831375,-0.2761846047850891,-0.37182989761323676,-0.28503402589302385,-0.23735027032489897,0.0,0.2624625296549767,0.4972338939183494,0.6646070093601271,0.8084859469794441,0.2859333173258954,0.30839542835390105,0.2776735045662651,0.26528996395741566,0.11904200117814491,0.1498304387390338,0.14358526827731502,0.13982809121263845,-0.03840700710937667,-0.014830175678636719,-0.006055495877044467,-0.011193101683198807,-0.19151405302055594,-0.17264819355369315,-0.14515745212907594,-0.14533231084956594,0.0,-0.06657123628345717,-0.10690328911632448,-0.14619983913517057,-0.17252660528941954,-0.05282259504793767,-0.126897045648111,-0.1564299096463901,-0.16608775680738522,-0.0498270440312904,-0.13416374630300054,-0.1470258866096757,-0.1389420674026857,-0.05813284113534376,-0.13928127188471787,-0.10868886869701219,-0.06832712897032454,-0.07168899040776032,-0.1154354458304659,-0.08644198961939872,-0.05358247156306862
No,0.0,-0.037972900975372245,-0.12525639987967643,-0.21572411108194633,-0.2747421628942002,-0.2803528919637123,-0.3866507033709004,-0.26800598491215144,-0.2079726715234824,-0.2910714470320398,-0.38849495445379983,-0.24859637218911979,-0.20541453509643157,-0.29049050510429597,-0.39692649193527035,-0.2638239090382108,-0.21156523254192602,-0.2793295617494118,-0.3757568445372674,-0.2898365672181833,-0.24295841146674474,0.0,0.2628582569775437,0.49984625462654436,0.6714368705989677,0.8135926543120692,0.2931622328240762,0.3109518143466937,0.28180045602932746,0.272910960311631,0.12698945504671869,0.1533868233596144,0.1494328756146348,0.1494394944191501,-0.03233702044870199,-0.011585870604767103,-0.0056367630339389605,-0.012356803740217092,-0.1864073456879308,-0.17193507747027023,-0.14707569869991552,-0.14942773816160623,0.0,-0.06377180283506341,-0.10129280887191741,-0.13838860793560243,-0.16191754396214622,-0.04541974506134685,-0.11841668837134921,-0.14778899656658906,-0.1574989718992502,-0.043186914996694366,-0.12574705376970163,-0.1394406353951943,-0.1325073903882313,-0.0523224923505997,-0.13224402500475543,-0.10260179565775787,-0.06304830840507107,-0.06662786032083046,-0.10937329756914253,-0.08113520820242219,-0.04896133734525801
No,0.0,-0.03544490626979055,-0.12416530130661484,-0.21698435628321017,-0.2771250466379096,-0.278659622600037,-0.38777822933674316,-0.2671106723332446,-0.2077732286702725,-0.2889241884972073,-0.3877472086180368,-0.24581855747390563,-0.2051107646990172,-0.2881079004421054,-0.3948490539741197,-0.2606010061665074,-0.21049013716823697,-0.2772297573904409,-0.3743172632610328,-0.28822312025444335,-0.24132675740522325,0.0,0.2608806357879891,0.4976546279161335,0.6687723825959967,0.8137282760403344,0.29559503578603924,0.3081593764759571,0.27675089878575726,0.27144641919455714,0.1278983599187751,0.15070074062598987,0.1448834695622967,0.14853327869466335,-0.03155148953419511,-0.014556060753634434,-0.008909340335237109,-0.011240230808074845,-0.1862717239596656,-0.17634620185643807,-0.15170733129421698,-0.14963416601699892,0.0,-0.06701545914263447,-0.10624699807194296,-0.14430556607516684,-0.1682008256946838,-0.05111263626039757,-0.12409539374209637,-0.15151557244739222,-0.16023378717084458,-0.048342086450761906,-0.13065439234771506,-0.1420171075139882,-0.13406002410855014,-0.05716105520242076,-0.13789255477023568,-0.10639304076677104,-0.06602415725719835,-0.07142231625351224,-0.11487501530768736,-0.08588003658077828,-0.053467267079184054
No,0.0,-0.04195476600886392,-0.13302208942347052,-0.22531758751709735,-0.28698086741055007,-0.28570573273916494,-0.39465304160250275,-0.27595463588791475,-0.21332835970898475,-0.2961408506112773,-0.39436039604361434,-0.25366167692487235,-0.2096616830005587,-0.29392474401741087,-0.40024672349627394,-0.2674520925802959,-0.21449324598859137,-0.2810473268119279,-0.3780942647799298,-0.2928531448385399,-0.24505407487422695,0.0,0.2610893617010504,0.4982272602882255,0.6704758793986387,0.8133661492122746,0.2955545152349101,0.3101945143640617,0.27743175548602833,0.27176010228417957,0.12788753322324528,0.15096817960538925,0.14503609463995357,0.14873378266409226,-0.03191064386832874,-0.015446957865874668,-0.008039493733309267,-0.009335386999702038,-0.1866338507877254,-0.17431947882762544,-0.14879292567334426,-0.14723112619681528,0.0,-0.06585076919551237,-0.104485975589109,-0.14192713952859415,-0.16537375108034724,-0.049370968384357616,-0.12106081975408313,-0.14859995192076655,-0.15748876015210642,-0.046579926237068296,-0.12784955276083143,-0.14024559840037465,-0.13317568294608165,-0.055101804150707985,-0.1351111687769482,-0.1050843832276644,-0.06572187841458162,-0.06882153061951149,-0.11287109518266585,-0.08487576441090938,-0.05298074882171083
No,0.0,-0.04390747996871244,-0.13782818691812873,-0.23263547622274006,-0.2929026294831241,-0.2858541664100222,-0.40139073161395705,-0.2812830793579472,-0.22016820553877117,-0.2973789750315498,-0.40269564977749084,-0.25965648965965066,-0.21659901623775393,-0.2970116929557406,-0.4047568489788682,-0.2691681048282988,-0.2173354853793921,-0.2861001641212402,-0.38759854037124697,-0.2991563307199834,-0.2487094010114481,0.0,0.26453672484209856,0.5025662438054487,0.6778439945253126,0.821946456572514,0.300500967925429,0.3184621663267106,0.2863914688450947,0.2770871800902635,0.1352625781093533,0.16360648011565068,0.15593318031606831,0.15552494095483435,-0.02286727794833083,0.0026515238586665045,0.00638438355221457,0.0008460695674415362,-0.17805354342748597,-0.15971544275079544,-0.13532604602684487,-0.13820039021815564,0.0,-0.06286004077861758,-0.09890022152661064,-0.13486941758399248,-0.1570282297439756,-0.039635597045228295,-0.1097141116851401,-0.13644266946672587,-0.14482959440262613,-0.0381421444006767,-0.11732296725984574,-0.1289334289951367,-0.12105104860342758,-0.048427122017678965,-0.12550482795757756,-0.09336612233225632,-0.052820477469639755,-0.06419387113443034,-0.1041517313264508,-0.07323388618004152,-0.03990279967660371
No,0.0,-0.03964327239759672,-0.12813458790265989,-0.21889383454641378,-0.28336269995338903,-0.28119900324227975,-0.39077102743900877,-0.2720335445339671,-0.20634818396480104,-0.29214579502440674,-0.3926354663402191,-0.2505023484759236,-0.20246193010402955,-0.29037841963192695,-0.39753768573960346,-0.2650412583938166,-0.2106077097621816,-0.2770178453437687,-0.3745059749120282,-0.28952303145472336,-0.24037905989253866,0.0,0.2603375197840529,0.49846446297500935,0.6710141215880512,0.8086106088622312,0.2968127186489989,0.31562319126377203,0.2815295697960898,0.2684732473506016,0.12573181787914953,0.15025437554102022,0.14314895535078598,0.14269686733287917,-0.03572378901107907,-0.01973436867742646,-0.012344992905912422,-0.01533494593639395,-0.1913893911377687,-0.18084650776251965,-0.1519280487929807,-0.1455173113664186,0.0,-0.06611836144186474,-0.10544378046042205,-0.1439299578740765,-0.1685523161587927,-0.048789543919980624,-0.12348345132805201,-0.15410642010126147,-0.16412001603535048,-0.04607393855997489,-0.1307643909617205,-0.14482955604651662,-0.13734823885116543,-0.05496353698211664,-0.1366359649271874,-0.10693642002443018,-0.06662410329903028,-0.06912106766340514,-0.11338426855669675,-0.08510058796734966,-0.052474123691330754
No,0.0,-0.038085623390710414,-0.13033590572416315,-0.22397852696667633,-0.28461900096291504,-0.2813362713066383,-0.39015413138469285,-0.2702395292700076,-0.20951613116425924,-0.29152630033546545,-0.3900189676220976,-0.2484025935085828,-0.20600833989578127,-0.29075437070443366,-0.39616029674151676,-0.2626318128012319,-0.21154942018581405,-0.28003966282980997,-0.3765762594170454,-0.29105145203253935,-0.24400254389359188,0.0,0.26404152266289604,0.5010073092086939,0.6725375414656208,0.81661006684108,0.29748307893287956,0.31276615714936584,0.2799332181968843,0.27154913426247007,0.1304527475695961,0.1554896790706997,0.14708201121523223,0.14750119639266177,-0.028550555352207633,-0.010320057582805952,-0.006338305578323232,-0.010578402954558128,-0.1833899331589201,-0.1693756635553325,-0.14670549264766505,-0.14804258051587102,0.0,-0.06578071783766368,-0.10327756340897576,-0.14005816228651424,-0.1628649709518428,-0.04564322706479353,-0.11846162244079811,-0.14659487077057942,-0.1554594295482248,-0.04328179187288556,-0.12606853851440364,-0.1383331601254473,-0.13016840031706411,-0.05280595155543077,-0.13423079411611585,-0.10393789734905617,-0.0635543394248381,-0.06768605854021156,-0.11163061419996113,-0.0831951493334577,-0.05069782558546673
No,0.0,-0.039685511044552604,-0.13028004201146728,-0.22399545380706581,-0.286539452110483,-0.28086761247609504,-0.39239340439485176,-0.2740299425825111,-0.21217286764264545,-0.291900090996113,-0.3930855883820584,-0.2525639360670703,-0.20775394377229942,-0.290564399635762,-0.39801998998960364,-0.26513010821609906,-0.21152384612181438,-0.27896326671292215,-0.37549748545358336,-0.28949706346283277,-0.24125410225650964,0.0,0.2634886034926611,0.502285740978173,0.6744228541266455,0.8169535576298469,0.30056028177167915,0.3125127990022815,0.2823057909262101,0.2776727660111993,0.13187483493208757,0.15381049471602046,0.14908296871824017,0.1537730365403553,-0.027864889691376956,-0.01034181567700075,-0.00321487486339016,-0.0038217480139719627,-0.18304644237015308,-0.16713036212041668,-0.14300403287015126,-0.14222939019167494,0.0,-0.06607021542442935,-0.10461838201152117,-0.1418123064095141,-0.16504005142036715,-0.04919140935529221,-0.12068060302020836,-0.1480358460271124,-0.15700514597817591,-0.04620354941692517,-0.12770850308635912,-0.14003702022366463,-0.13287017314295899,-0.05450682589179013,-0.1344638172828112,-0.10407736172814087,-0.0645395878516754,-0.06803178235379129,-0.11239134959333986,-0.08443973091528642,-0.052624964541167475
No,0.0,-0.03880947347981113,-0.1299565392992075,-0.22272040197838897,-0.28483369184731805,-0.28117282086133955,-0.38995526381625323,-0.27090026272472806,-0.20862469637839345,-0.29115841120535585,-0.3904929474966711,-0.2494851007369644,-0.2053773891536904,-0.2893526727192957,-0.3968773459974167,-0.26386904389854887,-0.21142009281820878,-0.27727564586561787,-0.3732545636370603,-0.2882894951408004,-0.2424745791453839,0.0,0.26086680208964613,0.500742227593204,0.6751183337405589,0.8176293330351069,0.30190789457603256,0.31405202872103183,0.2802316045946972,0.2731786727187243,0.13274247596001917,0.15399878984666046,0.14612031765937894,0.1498841669107533,-0.027751690197443682,-0.01344453631575828,-0.00991308653447123,-0.011931828769238628,-0.18237066696489307,-0.17111060948181583,-0.14930175561752945,-0.14866655367838905,0.0,-0.0674186559148792,-0.10660099705971499,-0.144568637504816,-0.16843777092207896,-0.048641490596067025,-0.12326513582794318,-0.15311861115234773,-0.16296465388394718,-0.04578733162803622,-0.12944579195758,-0.14230671863562655,-0.13465369393319135,-0.05491825236642086,-0.13704895441884055,-0.10653784986044286,-0.06595857632512378,-0.06941778021869263,-0.11379627003989107,-0.08524649034957311,-0.05270526721982936
